Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Monthly Debt,Months since last delinquent,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
2bdd0d9b-118b-44d0-8fec-78c5b8e1f9bd,6889b985-04da-4c33-be69-17006c6a1c82,Charged Off,324698,Long Term,645,955415,6,Home Mortgage,20302.64,NA,10.9,9,0,329118,491106,0,0
37a50b3c-7406-449e-a895-f3445c13652b,cc00fcb5-75b3-4c09-8627-ed5200e33d7d,Fully Paid,64768,Short Term,700,652574,2,Rent,10277.86,NA,13.8,5,0,104253,164032,0,0
a3da8da3-162b-4e54-8262-3a5225dc45ff,cd3f3cb2-a5a7-42a1-a9dd-e9a14235d6ab,Fully Paid,220990,Short Term,713,595840,3,Own Home,12860.34,67,10,12,0,192926,300234,0,0
23bcd6e3-bdd8-406f-91e3-3265ef0fa919,4abb6286-cc49-4a75-bd45-db7e7002e09d,Fully Paid,288574,Short Term,739,958550,10,Home Mortgage,14537.85,NA,14.9,10,0,270256,424028,0,0
b9702ba1-99c4-4550-898d-91c970e73597,c95b580b-9963-4226-bbdd-19bd26e6c8c2,Charged Off,174174,Short Term,720,639274,2,Rent,14810.12,12,10,10,0,131461,337524,0,0
734e3597-5c6e-4f04-aa92-298862e45c82,20460eb8-1a08-4754-b388-82e6316ec775,Fully Paid,88044,Short Term,729,912551,10,Rent,7399.17,NA,8.2,12,0,22477,204886,0,0
e9240e98-234e-4aac-868c-c4dd74911263,070f4e29-a804-4e22-873d-02ca8e4dfbe4,Fully Paid,238502,Short Term,728,572166,0,Rent,10298.95,NA,12.8,8,0,137389,459800,0,0
df5f4377-b11c-4f0a-af1d-b859e4e29977,63702f09-806c-42d0-b77c-dd3c489bccdf,Charged Off,175978,Short Term,709,628881,7,Rent,8909.1,NA,7.8,9,0,83201,359480,0,0
b2dfc69d-05e7-479e-a3a2-797e614f3f9f,8025c159-5f68-4c75-be13-a53d5a96cd72,Fully Paid,327668,Short Term,715,679136,1,Rent,5223.67,NA,11.8,13,1,47405,172634,1,0
33da18b8-1d86-400e-b63b-eb84e429b098,dc740698-e5fc-413e-8a32-ad44b10d760c,Fully Paid,150590,Short Term,728,594567,4,Rent,13823.64,NA,10,7,0,128003,361482,0,0
ad9890f0-3cb1-44d8-b4b1-38fc1c4248bd,4ace2c36-a372-4e2b-afff-93cef83d5119,Charged Off,119328,Short Term,720,383496,0,Rent,8117.18,11,13,10,1,236512,492558,1,0
0a329cdd-c1f7-405b-a446-5c828595cacc,67bee49f-1011-4bd5-9d3e-8f0fccec7bea,Fully Paid,324984,Long Term,595,780900,10,Own Home,8199.45,NA,13.3,6,0,0,0,0,0
41cc86d4-a689-47e6-b52a-180852d8b3dd,4903a4bc-4cd1-43ab-b080-53b25d642049,Charged Off,103994,Short Term,714,272289,3,Rent,2704.65,NA,9.8,2,0,17727,30668,0,0
0486684f-46f3-46b2-a663-eaa8233fad04,5633024c-2433-4124-a8c5-466174c4f269,Fully Paid,57706,Short Term,750,569544,1,Rent,7261.61,13,11,6,0,23104,230626,0,0
95aaa46f-6d9e-485d-bde1-37b88c9c3855,538c1d57-093e-48d4-afae-bfd4784af90d,Fully Paid,343948,Long Term,708,798285,8,Home Mortgage,24946.62,54,11,18,0,351443,485584,0,0
89c18cbd-b8e6-4871-941c-fa062d9fec7f,1a11e2c3-50b1-40b8-8823-60276434610d,Charged Off,107822,Short Term,735,838071,1,Own Home,7053.75,3,10.5,10,0,200982,463584,0,0
759e8913-6d27-4820-8465-f345e916ea97,9081ef07-ed88-4ed2-8411-814298749a65,Fully Paid,102432,Short Term,688,386764,2,Own Home,2417.37,45,9.5,11,1,91371,494384,0,1
6c3e688a-d5c9-4843-9282-1a96dc21a0ea,d4327a2f-9559-489d-b95f-756e92559241,Fully Paid,216788,Short Term,663,580393,3,Home Mortgage,7206.7,41,11,6,0,80769,143000,0,0
fd1d64eb-bb84-4ffe-8eff-5f12420dc7bd,1d618bb0-570d-47a3-afad-f5de8cd31645,Fully Paid,71214,Short Term,707,605625,6,Rent,7570.36,NA,11.8,8,0,53200,129404,0,0
c4dcf071-838c-41a3-a723-d642235cecee,dbf2e56e-dec2-4e85-a27a-97cbb948bd56,Fully Paid,32604,Short Term,722,636177,4,Home Mortgage,16010.54,61,8.7,12,0,118636,154352,0,0
0f769e34-3369-47ef-8e31-04afac8ccd2e,4c05d5a6-86a4-4e8c-a324-fe63c99c6145,Fully Paid,92620,Short Term,738,504222,9,Own Home,9412.22,NA,9.5,10,0,108243,195514,0,0
2e53e56c-93a2-4e5a-8ba6-9b184cdca2d3,25ba4c07-0ea6-4093-86ee-d08f9cc615e1,Fully Paid,22528,Short Term,718,667109,4,Own Home,8211.04,NA,10.9,4,0,43947,53614,0,0
09e39906-3550-46e9-823e-52117cc27d63,21d70774-7031-4e32-9e6b-24c656556bad,Fully Paid,80520,Short Term,731,651054,2,Rent,14052.02,NA,10.4,12,0,59907,273108,0,0
2c6df310-5a84-4a6e-ae7b-7efedddcdd4c,df0af536-4c8d-40cf-98eb-04a4e0623d4f,Fully Paid,111936,Short Term,680,966663,7,Home Mortgage,21266.51,5,14.6,18,1,155477,379016,1,0
b69d39d5-b6e3-4a46-8400-a86e144c5daa,2e6916fe-881e-4b64-ab7e-e40c097ba31e,Charged Off,231528,Short Term,707,585713,7,Rent,13227.23,NA,15,7,1,156978,206778,1,0
3346b318-82ae-4ffa-9ea3-517dbbfee8d8,d9e84421-7094-4216-b49b-a452c66746fd,Fully Paid,249744,Short Term,720,881486,2,Own Home,18364.26,NA,11,9,0,122512,443300,0,0
ee1bc3ff-8c55-4c56-81ef-fd6b7a4693c5,8341bd49-480c-4563-915f-e48c75645e15,Fully Paid,444796,Long Term,722,998773,2,Rent,7915.21,NA,7.4,3,0,151050,177914,0,0
8ef0761b-5f29-47cd-a94d-4ab04aaeeab0,45dc752e-f18a-4855-b7d5-489b2e9e5c58,Fully Paid,98978,Short Term,727,170981,7,Home Mortgage,3633.37,10,8.3,7,0,88749,450736,0,0
b5fdfb69-35e7-4bbf-9790-66d6b4be8bc5,a59bddb8-ddd9-4675-a679-7b80104f45cb,Fully Paid,131164,Short Term,746,981768,7,Home Mortgage,4794.27,35,14.5,7,0,45657,218438,0,0
906de24a-65f5-4885-8deb-8bc4f032e059,600cea79-5d12-47c7-b109-49903c6d5325,Fully Paid,214456,Short Term,664,618906,0,Home Mortgage,4631.44,NA,9.1,5,0,164483,334708,0,0
cd1a5287-10fc-4ec4-8797-d3f9ebdcb90e,b6d75129-acc9-4e35-a018-a317829e03e0,Fully Paid,261602,Short Term,746,941355,4,Rent,14120.42,66,11.1,12,0,165813,462638,0,0
59f87466-9090-4d11-a806-d499241c8917,03f9163d-71cb-4fa8-b8c8-fb4ce3ee2b6c,Fully Paid,142120,Short Term,731,575358,3,Rent,5274.21,7,10.2,4,0,205637,268752,0,0
897a21c7-cac9-499d-ac8b-b1c3ddd2b677,adc1ff0f-77c6-4580-9392-f8cd93a899be,Fully Paid,86218,Short Term,740,260623,6,Rent,4104.95,76,9.5,3,0,136249,178860,0,0
f276a8a0-af2f-4943-9eaa-83067f520f72,38db51fd-4f55-4df7-a913-25dceb66e8e3,Fully Paid,134200,Short Term,740,618089,1,Rent,9065.28,NA,9.5,6,0,66120,102894,0,0
3fe25a8c-3d4c-4136-9c5f-8f0200cadb5c,dc25c036-4d76-48db-bf05-cf8870067e82,Charged Off,198154,Short Term,685,521018,5,Rent,8727.08,44,14.1,8,1,157852,319528,1,0
db2806c8-62b4-416d-a430-7269a94674ba,30aa42ff-7878-4557-9349-51eaaa7caf13,Fully Paid,45034,Short Term,727,855570,10,Home Mortgage,4092.41,76,14.6,5,0,72314,135036,0,0
d382b0e3-4fb8-4d55-b58a-1a294bcbbad3,698a49fa-9b69-4c1c-8139-54f7a0ae9121,Fully Paid,44792,Short Term,659,290130,1,Rent,2949.75,33,8,4,0,31901,69432,0,0
f50fea36-7ece-40d3-baaa-7825f2749667,9a7adeb1-fad7-4b37-b6df-e7dfe973f6e5,Fully Paid,108130,Long Term,704,364173,0,Rent,8406.55,NA,10,9,0,127680,160006,0,0
004e2b5a-ac06-4b92-a0f4-0a0af5381b45,e6827862-434d-4786-bf58-bb20d789a360,Charged Off,33748,Short Term,706,738530,2,Rent,640.11,NA,13.2,4,0,34618,67452,0,0
4149e97a-17cd-4dfb-a6b2-dae4ea8aad35,1f7402c7-3c5f-458f-8fdc-df79e913cc64,Charged Off,172876,Short Term,726,791046,7,Rent,11931.81,NA,11.9,17,0,127319,268026,0,0
9ee15a46-f399-4b95-8a01-b9cfbb5679ae,13d20ef3-6886-461d-a0f6-552902580f47,Charged Off,32494,Short Term,682,748448,8,Rent,8139.41,32,14.9,2,0,0,0,0,0
219051eb-5e48-4039-a1b5-a5e433eb69c2,7aaf807f-f068-4424-8dc1-15e6d7be86bf,Fully Paid,172304,Short Term,736,892848,8,Rent,19642.58,41,12.7,11,0,150214,260788,0,0
24a848e3-dcb5-4af7-897d-c756af4398d3,7b7fa0ec-e2ac-439d-9ab4-ae3899be2705,Charged Off,250008,Short Term,729,674709,1,Rent,7646.74,13,8,5,0,254353,356972,0,0
332119fd-3f18-414b-a20f-caab811e1c5b,eb170677-ca1b-436c-b0f0-c57059c3fa73,Fully Paid,93984,Short Term,709,755060,7,Rent,15227.17,NA,14.3,13,0,220286,362824,0,0
ba309a5b-7749-42a3-98ce-80bd1d4a4a2d,2b7f1897-d432-4451-8ef4-de25393d8ed6,Fully Paid,66154,Short Term,737,952090,5,Home Mortgage,10711.06,NA,11,7,0,54929,227194,0,0
8ba67b49-af67-47e2-8d63-88af9c0d65b0,7a94339c-a70d-4189-89d7-99f49ab7f10c,Fully Paid,112838,Short Term,703,529815,0,Rent,6137,73,8.5,4,0,105488,140250,0,0
123d9a96-018a-4e00-a7bf-8ab6aa26e4f7,a70c3ac0-6a3f-43c4-ae0e-f7d21b80422f,Fully Paid,88000,Short Term,696,722000,1,Rent,16425.5,1,8.8,10,0,111017,479644,0,0
8594159e-268e-45b2-9412-07e449050e13,e438fa8c-f047-4b98-8515-d3855dad7574,Fully Paid,39006,Short Term,748,269439,3,Rent,1441.53,NA,11,6,0,2109,222574,0,0
c8bd6732-9fc6-42ac-8862-49d2a255a347,f5ff9dd8-10b3-4c4a-9940-c21e9ffb7088,Charged Off,175780,Short Term,717,948860,4,Rent,12018.83,73,10.8,15,0,80902,206338,0,0
2c338bd8-8079-4c7f-b685-b331680adbfa,4f429950-8394-4be9-96f9-6da99ee38b59,Charged Off,151096,Short Term,750,782990,2,Rent,1507.27,3,11.8,7,0,83638,477048,0,0
39ebf51f-454f-4bbb-9036-473599485699,34377b8f-8d38-472a-94a5-349fb48f5cb1,Fully Paid,89276,Short Term,703,770944,8,Own Home,11564.16,42,14.9,4,3,19741,178530,3,0
a0dced62-60fb-4187-92bb-189014b64971,c9384ced-abb1-4c32-868d-ace2bc9c28fb,Fully Paid,258764,Long Term,721,931190,7,Rent,8380.71,19,9.8,10,0,96653,248160,0,0
5cd3a4f6-ba91-4469-a0b3-17f8a2d7441e,eafad13f-62df-466a-aea2-f78506dda10e,Charged Off,133562,Short Term,698,664601,8,Rent,5012.2,42,9.5,5,0,154736,184712,0,0
f518e754-716b-4dad-9462-ebcda959e779,b3668cc8-e0f4-4c84-b60f-a59815fe46ca,Fully Paid,87318,Short Term,743,848331,0,Rent,13361.18,45,10.5,10,0,93043,340956,0,0
bc97f5a2-ed79-459f-aa04-1eecb19af5d8,04003d47-260c-4cff-9904-698d838ad92e,Fully Paid,70466,Short Term,703,205941,1,Rent,3123.41,NA,10.3,3,0,64847,130130,0,0
85a9c5cc-e05c-4b83-9c54-9630fca3ea9a,2431c97b-c4c0-4d2f-8a68-4bfed0f4ef7c,Fully Paid,225126,Short Term,726,816601,6,Home Mortgage,12044.67,3,12.9,9,0,107160,389004,0,0
649562a9-385e-47b3-b6f5-fe89449fc5ca,61354ec4-e216-4b0e-bd22-c1d55369a85f,Charged Off,118756,Short Term,717,745864,2,Rent,14668.76,NA,5.3,5,0,44004,56122,0,0
117edeb2-5ce0-448d-a2f9-daa36e5f4d91,a9c38aa6-1a7a-410d-9c89-d804cf9d5cb1,Fully Paid,233134,Short Term,733,575244,10,Own Home,11696.59,39,14,9,0,112081,188628,0,0
0f791365-af0f-4fc3-a44c-9c82ff776609,f6c32f71-8257-42a4-a950-ec6ada176600,Fully Paid,142802,Short Term,661,481745,0,Rent,11762.71,NA,12.7,7,0,182039,301136,0,0
682a0e71-f90c-4ef1-827b-51ee1a81c865,d5f6fdc7-3dd4-457c-9f06-e89a8fffc297,Fully Paid,150678,Short Term,740,929480,8,Home Mortgage,3958.08,NA,14.5,9,1,91599,335610,1,0
ce6b95b4-9af9-4dc6-8b13-4417bd95b070,e2b28011-061e-4728-a780-2e71cb574efd,Fully Paid,54692,Short Term,730,377910,3,Rent,9006.95,11,4.6,10,0,62358,264484,0,0
a0bd3578-e579-4009-9783-1f045668ea90,ad226f50-bbd3-4a66-be61-6e8b1b85823a,Fully Paid,191378,Short Term,708,887813,2,Home Mortgage,18718.23,45,14.3,23,0,73625,87538,0,0
b1aced40-67c7-4176-b573-c6d3fe3f5070,76d09d03-a05f-4474-95a7-5d87a0f498b1,Charged Off,404690,Long Term,645,792794,7,Rent,18432.28,NA,7,5,0,156560,192456,0,0
ebeaadec-afda-4aec-8ea7-efb1822874ab,f9d1cd17-4848-4d44-be22-6b7f54db0ba8,Fully Paid,65318,Short Term,709,470060,3,Rent,1786.19,NA,5.2,9,1,32414,165352,1,0
3b35a65e-9747-4250-8914-e8ff5516f00c,c7ee15cb-c7ff-4ffe-92b3-7088cc3a47ec,Fully Paid,334752,Short Term,712,693842,6,Own Home,17115.01,NA,13,15,0,321480,470602,0,0
6711f410-b802-41ed-b587-0e4d928ce17f,8a4ed6ec-0c38-4a21-b373-191c019659fa,Fully Paid,34826,Short Term,679,473632,3,Rent,7854.41,NA,11.5,8,0,212952,250338,0,0
f63476d0-08a5-4bab-b55e-dc44428a77f2,61b84cc3-a049-46b3-b47f-a971da8b893f,Fully Paid,111342,Short Term,721,384636,1,Rent,7788.86,NA,9.6,4,0,154109,178090,0,0
1b27c6d9-ef7d-48c6-95b2-f41ce33924a9,49c65dd8-aa0e-4c00-8da4-218e692357d0,Charged Off,89892,Short Term,745,686356,0,Rent,12068.42,NA,14.8,8,0,114247,240526,0,0
e9383bc5-a39c-4c04-8d64-fbed3160072d,f711391a-eba0-4e0b-8a17-55d4b4796837,Fully Paid,198748,Short Term,717,940500,10,Home Mortgage,14577.75,50,10.5,15,1,123215,372526,1,0
fcbd243e-a57e-439d-9e98-98d1861de735,ef1317d0-b367-4a72-b80b-791e7fe7f559,Fully Paid,122166,Short Term,719,753616,6,Home Mortgage,2411.48,NA,9.9,6,0,106533,321200,0,0
e3739f44-b703-4306-8eaa-a9b0dbe099ac,4f2040c2-b1fa-4b81-9f3d-111ad6905660,Charged Off,50116,Short Term,665,532798,10,Home Mortgage,15229.07,4,11.5,11,0,207309,385308,0,0
f5a889ff-87f8-4d90-8ba0-3fc5591e1de0,7d5bd0c9-9ccf-40e0-8ea3-54d38a85217f,Fully Paid,131186,Short Term,714,453169,1,Rent,4116.35,67,7,6,0,66519,124652,0,0
3bd39569-e01c-4b0d-a101-9360a7bf60b1,190ffd56-cdd0-4665-b363-3abe5a33aa3c,Fully Paid,66352,Short Term,709,930943,2,Rent,11171.43,NA,7.8,9,0,29203,48664,0,0
a4ce7108-d412-471a-983e-50b98db62dda,9767de93-c33d-45ad-a7b0-e9df16c782ee,Fully Paid,131846,Short Term,744,569373,2,Rent,4004.63,NA,12.3,5,0,50236,125378,0,0
4beb8a6d-44e4-4e54-a6d7-a59096c53f6a,3fccd491-32b8-4805-99bd-3b583c78b4e2,Fully Paid,440792,Short Term,743,951710,2,Home Mortgage,14910.06,43,12.9,8,0,165471,253440,0,0
fed98e5d-b712-4c8c-b478-f4d12eefebfc,574e086c-add1-4939-aa60-0202b17dd0e9,Fully Paid,86592,Short Term,683,832048,3,Home Mortgage,17611.86,17,11.1,15,0,17879,56254,0,0
26ebadea-0dab-4600-8fb6-5c09b2efa230,716d4bf3-6479-428d-9979-904aaf7a453c,Fully Paid,182028,Short Term,723,655025,5,Rent,20251.15,14,5,5,0,134045,257818,0,0
0d1fb1cf-a5bc-43dd-ae59-91f238b268a0,a9de32f1-ce4d-4bb3-9d11-83e385ef8713,Fully Paid,65120,Short Term,689,899783,0,Rent,21444.73,NA,13,18,0,290073,431684,0,0
dca23b01-40c8-4495-8fa6-79a825f5f700,5329a3e6-4c2f-4528-a7b5-fac280d45d7e,Charged Off,129030,Short Term,680,373027,3,Rent,11501.46,22,14.8,11,0,184851,298936,0,0
0e09edd1-aafc-40cb-8903-0e4d1ba46944,da09eed1-cd38-4c8b-8071-1349c1afe68a,Fully Paid,271810,Short Term,699,691695,10,Rent,15217.1,NA,14.8,7,0,115919,164296,0,0
ac386b89-8458-4e0f-86b9-9ad0c6fb5416,ad5366da-c7c5-4e7e-98ae-5bfcfc2c1cd2,Fully Paid,64834,Short Term,718,746624,7,Home Mortgage,14621.26,NA,12.5,13,0,88046,313698,0,0
87694551-6791-44bc-8eb1-9244fdd4acd1,c1b90792-6ecd-40cc-ba11-e23e6b78ef0a,Fully Paid,134750,Short Term,742,969855,3,Rent,19720.48,NA,11.2,12,1,107844,240130,1,0
b8130714-a5a0-40f1-ae7c-32b664e7b1b1,85d3643b-daa2-4f43-b2ee-05c1334e8e99,Charged Off,105468,Short Term,719,759088,0,Rent,15308.3,NA,10.5,10,0,166440,246158,0,0
60846976-61f8-4aeb-931c-2ae839fd49b0,96e3dc32-f579-46bf-947d-ed2990d92cf0,Charged Off,228228,Short Term,706,949905,0,Rent,17494.06,NA,9.1,13,0,53922,112486,0,0
55fb1c84-da6c-4d8b-92e9-069171dd1278,11306716-d313-4163-ad36-9addc7926fb9,Fully Paid,107470,Short Term,724,946618,3,Rent,11990.52,29,8,12,0,208981,475398,0,0
53655b8b-b924-46c4-a4dc-833f552ceded,1f23fad3-d1ed-4ce5-9ed8-ffea380ca4d8,Charged Off,156838,Short Term,683,752552,2,Rent,2577.54,68,8.7,6,0,83657,358798,0,0
6d1d64a1-3562-45c8-b530-d3482b755d55,ba156022-f022-4e16-b748-ce03b99473bd,Fully Paid,441496,Long Term,735,953230,7,Rent,21979.96,NA,14.3,9,0,313348,476762,0,0
d4c7f1e5-9fc0-41b2-94c9-52d42a09518a,63ca62ae-93df-48f2-87c7-28dbde2fb06b,Fully Paid,42966,Short Term,713,400672,0,Home Mortgage,5379.09,9,9.4,3,0,196612,354596,0,0
2ab0db25-f2b1-4ff9-9d23-a5207e8fe9d7,4d40ed2b-e47e-4ecd-a9ad-f4df65b402c1,Fully Paid,106172,Long Term,656,668591,0,Rent,4663.55,NA,10,5,0,96881,117238,0,0
b7dc105b-4451-4f33-afe4-c1abaa4c057e,4c8b4df7-3bf4-4066-b820-ff9e9d660daa,Charged Off,193798,Short Term,673,561051,0,Rent,6031.36,42,13.7,7,0,245993,292446,0,0
587bf88c-dbdb-4ec8-8211-a74bf1fb1495,19fee24f-f6d1-436c-a6bf-6aaa2197771e,Charged Off,401346,Long Term,689,770260,10,Rent,11040.33,NA,12.5,7,0,198474,432806,0,0
0f9ea396-16da-4737-9b28-57208b3996bc,e89b51cd-519a-4ed8-b9ef-958a0d1ec1bb,Fully Paid,338250,Long Term,725,584250,0,Home Mortgage,8569,NA,11.9,7,0,138833,189354,0,0
d8018a1c-d2d6-4d7b-a2ab-661932c32fa0,98a10df0-bf43-455c-97ab-e65bca3fad41,Fully Paid,423610,Short Term,702,962730,6,Rent,12114.4,45,13.4,9,0,187435,378796,0,0
54db2c03-2b58-464c-839b-cc08b86d5282,057d6cce-9f88-465f-8730-372279427e01,Fully Paid,130548,Short Term,748,977132,10,Home Mortgage,15959.81,5,13.2,9,1,100624,378290,1,0
fe85bad4-fa48-4e55-b661-8bae4b497b98,aabe7a7e-6deb-4a19-b9c2-3acdc3c17ee8,Fully Paid,162404,Short Term,713,583433,0,Rent,3850.73,24,9.1,6,0,49248,60610,0,0
00e7773e-9b66-4f69-be1e-e86990d60424,c383b198-0a90-44ed-b976-09ab7fd61367,Fully Paid,334554,Short Term,736,990565,5,Rent,18407.96,68,10.1,8,0,293873,454894,0,0
e88537dc-e6a3-4b5c-8cc5-34824daedc8f,77921659-96d6-4099-9122-a075b59b3da8,Fully Paid,134310,Short Term,745,850630,8,Home Mortgage,12050.56,64,14.6,10,1,116318,420904,1,0
44dde1f0-6de5-4906-bb97-74cfdeff4bd6,e1eaa065-7c64-4da5-a4ce-19fe8fc95c65,Fully Paid,111298,Short Term,730,884317,2,Rent,14885.93,NA,14.3,13,0,334609,452100,0,0
52a5d5ff-e40a-48a9-8ea0-8b5de162ca5d,3ec3c2fd-b684-4a63-b765-f782b9d3da24,Fully Paid,156244,Short Term,739,501752,6,Rent,6690.09,NA,11.7,5,0,78280,231242,0,0
51b17e06-7de8-4909-96a2-bf31df656867,e8f375e5-8f77-4325-8353-ca289513a29c,Charged Off,228624,Long Term,699,569544,8,Rent,10014.52,NA,12.1,7,0,147687,217558,0,0
6e7ceabf-0f7c-4129-804e-729af635c61b,c8bbf1ce-dc63-49df-8099-92f6766b5145,Charged Off,260920,Long Term,724,826215,4,Own Home,12324.35,NA,11.4,9,0,198835,326128,0,0
fe95dd80-c0b8-4323-bf8d-bfc96799c5e1,77c6b54a-a0a3-4dda-8ac2-2af5988846f5,Fully Paid,214566,Short Term,694,965105,7,Rent,8525.11,NA,14.8,5,1,127452,163064,1,0
2e47a496-c903-4cae-b635-fdcf3a44dca2,8cdaada5-f2c9-4a4d-9c0a-18a9a0c98c28,Fully Paid,267872,Short Term,747,894558,0,Home Mortgage,8870.91,77,14,10,0,104747,383812,0,0
1b9daa3b-e2dd-43ec-839e-d5f0ad3eefe6,c4b527e1-a9db-449b-88ee-8b22b647eb7b,Fully Paid,115544,Short Term,732,557004,10,Home Mortgage,5755.67,NA,12.6,9,0,77596,294580,0,0
f20384b8-e589-4681-9d43-8348745b2471,a3ea1ce5-850f-4c40-a52f-b0aa1cd43409,Fully Paid,78078,Short Term,709,809248,6,Rent,0,NA,8,5,0,0,0,0,0
219eaa8f-530d-4e09-b432-92bdb71e1d6a,26077df5-6812-4101-ab40-926d2c94197c,Fully Paid,221672,Short Term,711,402040,2,Home Mortgage,723.71,NA,9.9,3,0,31958,333300,0,0
00e57d25-5a82-4bba-bf51-b9c894252428,e0034b7f-1fd0-496a-af14-46737a3bb65f,Fully Paid,110594,Short Term,719,687686,0,Rent,19828.59,NA,6.9,4,0,62909,150502,0,0
2885701c-f15d-45bb-b2bf-4c4b6700b868,f596647d-09ed-43b2-a826-bf9430367267,Fully Paid,66022,Short Term,737,486514,10,Rent,3344.76,57,12.5,3,0,1368,56584,0,0
e6caba7d-7e80-4894-92ee-3384d714d2de,63a73779-e47b-4185-a62b-e1dd63b8101a,Fully Paid,131912,Short Term,716,873468,5,Home Mortgage,4272.72,37,14.9,11,0,72067,336446,0,0
d78f9e8a-6965-4af0-8bc2-3fdfdfab3bd5,70095951-a00b-41fb-82e8-f57ab03ef170,Fully Paid,131054,Short Term,711,660212,5,Rent,11718.82,NA,6.7,6,0,112765,286352,0,0
fbc57a82-1364-4d17-9a34-76e4f29de7a7,aa7b6eaf-d884-48a2-876e-6979ba0db5b7,Charged Off,215842,Long Term,712,532247,3,Rent,6520.04,NA,11.1,6,0,173869,213708,0,0
470a575f-9e2b-492b-ae8b-5d091c0f4398,5505d12b-272f-4ef7-b1fc-8f2a29bb6e0c,Fully Paid,211002,Long Term,599,782344,2,Rent,5398.28,NA,8.8,6,0,131385,194524,0,0
ad0524dd-cbbe-48de-9274-6c1d72f88cce,8e842a02-c1f7-43ab-b401-212518f6f30d,Fully Paid,183260,Short Term,719,729011,0,Rent,10813.66,23,12.8,11,0,128478,182314,0,0
1a630223-e897-4d2b-82e1-07bdf310c938,069c4cf0-070e-47c8-8c98-e6bba10cbe77,Fully Paid,86328,Short Term,709,950684,0,Rent,1568.64,NA,8.1,7,0,24871,75570,0,0
ba1285d2-8fbb-4975-93cd-98c9dca67f54,e4f76d63-b693-475f-98bc-27e4fbfe1e91,Fully Paid,242704,Short Term,714,654949,7,Rent,9933.39,35,10.5,10,0,255246,389378,0,0
96834050-5806-4b72-bf5a-6cf4107f9659,5edac1e1-3fae-48a5-b826-528ed648a085,Fully Paid,212278,Short Term,735,526851,5,Rent,10054.04,11,9.5,6,0,114627,223454,0,0
33c214dd-9af4-416a-848e-421a960b9396,95a4f0e2-22f0-4648-9ae7-7ecf22655954,Fully Paid,54626,Short Term,714,660478,2,Rent,9466.94,6,12.8,5,0,36233,87406,0,0
932aa46f-27ae-4cf9-9e5f-ce44b09e8e20,12be2338-32c8-459d-8201-e85308164a9b,Fully Paid,190498,Short Term,706,892164,1,Rent,8996.12,53,13.2,6,0,88160,117744,0,0
bd4b7176-dc1b-4a8d-929c-b657205abf1f,80cdae0c-006a-464f-b549-d0597e39b747,Fully Paid,241494,Long Term,641,579348,0,Rent,15980.33,NA,13.5,7,0,213883,494318,0,0
2af6885b-8f54-4e05-bb8f-85c366aa6241,5d1b4d8b-fafb-45ba-8d92-7327c9cb560f,Fully Paid,71896,Short Term,745,287888,2,Rent,6093.49,13,6.2,8,0,66158,220110,0,0
fcd555f2-88e5-478e-8ecf-5f54dabe7502,f0a57caa-c681-4d42-bb6d-c7cf920cc460,Fully Paid,103048,Short Term,737,602623,3,Rent,8085.07,NA,14.6,13,0,171741,436084,0,0
cbfe1873-71a2-4514-b2e5-e9f30fcc8830,b5af271f-1984-459f-96f8-28163463eaa6,Charged Off,119108,Long Term,684,361855,2,Rent,2801.36,35,12,7,0,34732,86108,0,0
e6a05ea3-fc96-489d-af73-682a85cc6a16,c90fe6fb-d778-42c3-b44d-82de3de82c44,Fully Paid,131934,Short Term,740,412642,7,Rent,5570.8,NA,13,10,0,150499,289014,0,0
20280d28-3713-4d76-b55a-a1c2e1849b93,fdc7da7c-2da5-4f39-8347-856b1f89ec54,Charged Off,193842,Short Term,737,490447,2,Rent,8787.12,NA,9,9,0,184091,371360,0,0
fa77efbd-1053-48d3-bc40-224f68c2e310,424820ed-5aa6-40c0-9ee7-010da0c0381a,Fully Paid,282788,Long Term,715,953990,2,Rent,7949.98,NA,8.4,8,0,256823,448514,0,0
80197089-d5d8-4e2f-82c0-fb483080c88c,a1a33b2f-9864-4556-8cc7-cee5424a18cd,Charged Off,134618,Short Term,736,883557,0,Rent,13842.45,NA,8.2,18,0,77539,237534,0,0
5b4a13db-1782-4fd6-82a7-3a60a92de411,a3b2dd71-999a-451b-97b8-30715cd93d4a,Fully Paid,43120,Short Term,700,502645,7,Home Mortgage,10471.66,NA,7.1,5,0,24339,99198,0,0
7d9cdeff-25c7-40c8-9c95-1b6c5db61163,c5d7e50b-ab93-4c61-ac41-39e01f59498e,Fully Paid,247104,Short Term,716,721506,2,Rent,6373.36,20,12.2,7,0,131727,193292,0,0
b86feb5e-9024-4a41-9eb8-72f179ef04db,3a030141-2c71-4265-a1d6-b470ff8e9db6,Fully Paid,135146,Short Term,726,485545,0,Rent,7121.39,74,10.5,15,0,164711,304656,0,0
2604570c-6ed2-4aec-947c-aa071b4cd8ea,f3cab25e-4975-4e03-adb5-b3749901db7a,Charged Off,329274,Short Term,746,796252,4,Home Mortgage,12540.76,75,12.4,8,0,41686,294360,0,0
